00:04:25,HoloLens
00:04:30,HoloLens
00:04:35,HoloLens
00:04:40,HoloLens
00:04:45,HoloLens
00:04:50,HoloLens
00:04:55,HoloLens
00:11:25,HoloLens
00:11:30,HoloLens
00:11:35,HoloLens
00:11:40,HoloLens
00:11:45,HoloLens
00:11:50,HoloLens
00:11:55,HoloLens
00:12:00,HoloLens
00:12:05,HoloLens
00:12:10,HoloLens
00:12:15,HoloLens
00:12:20,HoloLens
00:20:20,HoloLens
00:20:25,HoloLens
00:20:30,HoloLens
00:25:15,HoloLens
00:25:20,HoloLens
00:25:25,HoloLens
00:25:30,HoloLens
00:25:35,HoloLens
00:25:40,HoloLens
00:25:45,HoloLens
00:25:50,HoloLens
00:25:55,HoloLens
00:26:00,HoloLens
00:26:05,HoloLens
00:26:10,HoloLens
00:26:15,HoloLens
00:26:20,HoloLens
00:26:25,HoloLens
00:26:30,HoloLens
00:26:35,HoloLens
00:26:40,HoloLens
00:26:45,HoloLens
00:26:50,HoloLens
00:26:55,HoloLens
00:27:00,HoloLens
00:28:10,HoloLens
00:28:15,HoloLens
00:28:20,HoloLens
00:30:10,HoloLens
00:30:15,HoloLens
00:30:20,HoloLens
00:30:25,HoloLens
00:30:30,HoloLens
00:30:35,HoloLens
00:30:40,HoloLens
00:30:45,HoloLens
00:30:50,HoloLens
00:30:55,HoloLens
00:31:00,HoloLens
00:31:05,HoloLens
00:31:10,HoloLens
00:31:15,HoloLens
00:31:20,HoloLens
00:31:25,HoloLens
00:31:45,HoloLens
00:31:50,HoloLens
00:31:55,HoloLens
00:32:00,HoloLens
00:32:05,HoloLens
00:32:10,HoloLens
00:32:15,HoloLens
00:32:20,HoloLens
00:32:25,HoloLens
00:32:40,HoloLens
00:32:45,HoloLens
00:32:50,HoloLens
00:32:55,HoloLens
00:33:00,HoloLens
00:33:05,HoloLens
00:33:10,HoloLens
00:33:15,HoloLens
00:33:20,HoloLens
00:33:25,HoloLens
00:33:30,HoloLens
00:33:35,HoloLens
00:33:40,HoloLens
00:33:45,HoloLens
00:33:50,HoloLens
00:33:55,HoloLens
00:34:00,HoloLens
00:34:05,HoloLens
00:34:10,HoloLens
00:34:15,HoloLens
00:34:20,HoloLens
00:34:25,HoloLens
00:34:30,HoloLens
00:34:35,HoloLens
00:34:40,HoloLens
00:34:45,HoloLens
00:34:50,HoloLens
00:36:00,HoloLens
00:36:05,HoloLens
00:36:10,HoloLens
00:36:15,HoloLens
00:36:20,HoloLens
00:36:25,HoloLens
00:36:30,HoloLens
00:36:35,HoloLens
00:36:40,HoloLens
00:36:45,HoloLens
00:41:20,HoloLens
00:41:25,HoloLens
00:41:30,HoloLens
00:41:35,HoloLens
00:41:40,HoloLens
00:41:45,HoloLens
00:41:50,HoloLens
00:41:55,HoloLens
00:42:00,HoloLens
00:42:05,HoloLens
00:42:10,HoloLens
00:42:15,HoloLens
00:42:20,HoloLens
00:42:25,HoloLens
00:42:30,HoloLens
00:42:35,HoloLens
00:00:00,tablet B
00:02:00,tablet A
